Tile Size,Tile Overlap,Confidence,Blur Kernel,Total Faces,Total Humans,Total Vehicles,Avg Time (s)
256,32,0.3,0.3,0.4,3x3,32,67,59,96.14,0.06,96.20
256,32,0.3,0.3,0.4,5x5,32,63,59,96.14,0.06,96.20
256,32,0.3,0.3,0.5,3x3,32,67,49,96.14,0.06,96.20
256,32,0.3,0.3,0.5,5x5,32,63,49,96.14,0.06,96.20
256,32,0.3,0.3,0.6,3x3,32,67,44,96.14,0.06,96.20
256,32,0.3,0.3,0.6,5x5,32,63,44,96.14,0.06,96.21
256,32,0.3,0.4,0.4,3x3,32,51,59,96.14,0.06,96.20
256,32,0.3,0.4,0.4,5x5,32,50,59,96.14,0.07,96.21
256,32,0.3,0.4,0.5,3x3,32,51,49,96.14,0.06,96.21
256,32,0.3,0.4,0.5,5x5,32,50,49,96.14,0.06,96.21
256,32,0.3,0.4,0.6,3x3,32,51,44,96.14,0.06,96.20
256,32,0.3,0.4,0.6,5x5,32,50,44,96.14,0.06,96.21
256,32,0.3,0.5,0.4,3x3,32,42,59,96.14,0.06,96.20
256,32,0.3,0.5,0.4,5x5,32,42,59,96.14,0.06,96.20
256,32,0.3,0.5,0.5,3x3,32,42,49,96.14,0.06,96.20
256,32,0.3,0.5,0.5,5x5,32,42,49,96.14,0.06,96.21
256,32,0.3,0.5,0.6,3x3,32,42,44,96.14,0.06,96.20
256,32,0.3,0.5,0.6,5x5,32,42,44,96.14,0.06,96.21
256,32,0.4,0.3,0.4,3x3,26,67,59,96.14,0.06,96.21
256,32,0.4,0.3,0.4,5x5,26,63,59,96.14,0.06,96.21
256,32,0.4,0.3,0.5,3x3,26,67,49,96.14,0.07,96.21
256,32,0.4,0.3,0.5,5x5,26,63,49,96.14,0.06,96.21
256,32,0.4,0.3,0.6,3x3,26,67,44,96.14,0.06,96.20
256,32,0.4,0.3,0.6,5x5,26,63,44,96.14,0.06,96.20
256,32,0.4,0.4,0.4,3x3,26,51,59,96.14,0.06,96.20
256,32,0.4,0.4,0.4,5x5,26,50,59,96.14,0.06,96.20
256,32,0.4,0.4,0.5,3x3,26,51,49,96.14,0.06,96.20
256,32,0.4,0.4,0.5,5x5,26,50,49,96.14,0.06,96.20
256,32,0.4,0.4,0.6,3x3,26,51,44,96.14,0.06,96.20
256,32,0.4,0.4,0.6,5x5,26,50,44,96.14,0.06,96.20
256,32,0.4,0.5,0.4,3x3,26,42,59,96.14,0.06,96.20
256,32,0.4,0.5,0.4,5x5,26,42,59,96.14,0.06,96.20
256,32,0.4,0.5,0.5,3x3,26,42,49,96.14,0.06,96.20
256,32,0.4,0.5,0.5,5x5,26,42,49,96.14,0.07,96.21
256,32,0.4,0.5,0.6,3x3,26,42,44,96.14,0.06,96.20
256,32,0.4,0.5,0.6,5x5,26,42,44,96.14,0.06,96.21
512,16,0.2,0.3,0.4,3x3,44,67,60,106.74,0.07,106.81
512,16,0.2,0.3,0.4,5x5,44,60,60,106.74,0.07,106.81
512,16,0.2,0.3,0.5,3x3,44,67,52,106.74,0.08,106.81
512,16,0.2,0.3,0.5,5x5,44,60,52,106.74,0.08,106.81
512,16,0.2,0.3,0.6,3x3,44,67,44,106.74,0.07,106.81
512,16,0.2,0.3,0.6,5x5,44,60,44,106.74,0.08,106.82
512,16,0.2,0.4,0.4,3x3,44,50,60,106.74,0.07,106.81
512,16,0.2,0.4,0.4,5x5,44,50,60,106.74,0.08,106.81
512,16,0.2,0.4,0.5,3x3,44,50,52,106.74,0.07,106.81
512,16,0.2,0.4,0.5,5x5,44,50,52,106.74,0.07,106.81
512,16,0.2,0.4,0.6,3x3,44,50,44,106.74,0.07,106.81
512,16,0.2,0.4,0.6,5x5,44,50,44,106.74,0.07,106.81
512,16,0.2,0.5,0.4,3x3,44,43,60,106.74,0.07,106.81
512,16,0.2,0.5,0.4,5x5,44,43,60,106.74,0.08,106.82
512,16,0.2,0.5,0.5,3x3,44,43,52,106.74,0.08,106.81
512,16,0.2,0.5,0.5,5x5,44,43,52,106.74,0.07,106.81
512,16,0.2,0.5,0.6,3x3,44,43,44,106.74,0.07,106.81
512,16,0.2,0.5,0.6,5x5,44,43,44,106.74,0.07,106.81
512,16,0.3,0.3,0.4,3x3,33,67,60,106.74,0.07,106.81
512,16,0.3,0.3,0.4,5x5,33,60,60,106.74,0.07,106.81
512,16,0.3,0.3,0.5,3x3,33,67,52,106.74,0.07,106.81
512,16,0.3,0.3,0.5,5x5,33,60,52,106.74,0.07,106.81
512,16,0.3,0.3,0.6,3x3,33,67,44,106.74,0.07,106.81
512,16,0.3,0.3,0.6,5x5,33,60,44,106.74,0.07,106.81
512,16,0.3,0.4,0.4,3x3,33,50,60,106.74,0.08,106.82
512,16,0.3,0.4,0.4,5x5,33,50,60,106.74,0.07,106.81
512,16,0.3,0.4,0.5,3x3,33,50,52,106.74,0.07,106.81
512,16,0.3,0.4,0.5,5x5,33,50,52,106.74,0.07,106.81
512,16,0.3,0.4,0.6,3x3,33,50,44,106.74,0.07,106.81
512,16,0.3,0.4,0.6,5x5,33,50,44,106.74,0.07,106.81
512,16,0.3,0.5,0.4,3x3,33,43,60,106.74,0.07,106.81
512,16,0.3,0.5,0.4,5x5,33,43,60,106.74,0.07,106.81
512,16,0.3,0.5,0.5,3x3,33,43,52,106.74,0.07,106.81
512,16,0.3,0.5,0.5,5x5,33,43,52,106.74,0.07,106.81
512,16,0.3,0.5,0.6,3x3,33,43,44,106.74,0.07,106.81
512,16,0.3,0.5,0.6,5x5,33,43,44,106.74,0.07,106.81
512,16,0.4,0.3,0.4,3x3,25,67,60,106.74,0.07,106.81
512,16,0.4,0.3,0.4,5x5,25,60,60,106.74,0.07,106.81
512,16,0.4,0.3,0.5,3x3,25,67,52,106.74,0.07,106.81
512,16,0.4,0.3,0.5,5x5,25,60,52,106.74,0.08,106.81
512,16,0.4,0.3,0.6,3x3,25,67,44,106.74,0.07,106.81
512,16,0.4,0.3,0.6,5x5,25,60,44,106.74,0.07,106.81
